tweetDate,compoundScore,negativeScore,positiveScore,neutralScore,count
2021-02-25,0.0909548502856717,0.038896468635332554,0.07604634752202075,0.8850580544371129,1140.0
2021-02-26,0.08878826070905924,0.04007234253647847,0.07655201921794273,0.8833774733470339,1025.6666666666667
2021-02-27,0.08662167113244676,0.041248216437624385,0.07705769091386472,0.8816968922569549,911.3333333333334
2021-02-28,0.0844550815558343,0.0424240903387703,0.0775633626097867,0.8800163111668758,797.0
2021-03-01,0.08419014686894027,0.04198771848979118,0.07715287509980609,0.8808621010607962,735.9090909090909
2021-03-02,0.08392521218204624,0.041551346640812066,0.07674238758982549,0.8817078909547166,674.8181818181818
2021-03-03,0.08366027749515222,0.041114974791832945,0.07633190007984487,0.882553680848637,613.7272727272727
2021-03-04,0.0833953428082582,0.040678602942853824,0.07592141256986426,0.8833994707425573,552.6363636363636
2021-03-05,0.08313040812136416,0.04024223109387471,0.07551092505988366,0.8842452606364777,491.5454545454545
2021-03-06,0.08286547343447014,0.03980585924489559,0.07510043754990305,0.8850910505303982,430.45454545454544
2021-03-07,0.0826005387475761,0.039369487395916475,0.07468995003992245,0.8859368404243185,369.3636363636364
2021-03-08,0.08233560406068208,0.038933115546937354,0.07427946252994183,0.8867826303182389,308.27272727272725
2021-03-09,0.08207066937378805,0.03849674369795823,0.07386897501996122,0.8876284202121593,247.18181818181813
2021-03-10,0.08180573468689402,0.03806037184897912,0.07345848750998062,0.8884742101060796,186.090909090909
2021-03-11,0.0815408,0.037624,0.073048,0.88932,125.0
2021-03-12,0.0891462068965517,0.0314454022988505,0.0686568965517241,0.8999005747126437,1740.0
2021-03-13,0.09011372071175948,0.031167922929560783,0.06873764552018859,0.900096918287651,1700.0
2021-03-14,0.09108123452696726,0.030890443560271073,0.06881839448865308,0.9002932618626585,1660.0
2021-03-15,0.09204874834217504,0.03061296419098136,0.06889914345711756,0.9004896054376659,1620.0
2021-03-16,0.09301626215738282,0.030335484821691648,0.06897989242558206,0.9006859490126732,1580.0
2021-03-17,0.0939837759725906,0.030058005452401934,0.06906064139404654,0.9008822925876805,1540.0
2021-03-18,0.09495128978779838,0.029780526083112224,0.06914139036251103,0.9010786361626879,1500.0
2021-03-19,0.09591880360300616,0.02950304671382251,0.06922213933097551,0.9012749797376953,1460.0
2021-03-20,0.09688631741821394,0.0292255673445328,0.06930288829944001,0.9014713233127026,1420.0
2021-03-21,0.09785383123342171,0.028948087975243085,0.06938363726790449,0.9016676668877099,1380.0
2021-03-22,0.0988213450486295,0.02867060860595337,0.06946438623636898,0.9018640104627174,1340.0
2021-03-23,0.09978885886383727,0.02839312923666366,0.06954513520483346,0.9020603540377248,1300.0
2021-03-24,0.10075637267904505,0.02811564986737395,0.06962588417329796,0.9022566976127321,1260.0
2021-03-25,0.10172388649425283,0.027838170498084236,0.06970663314176244,0.9024530411877394,1220.0
2021-03-26,0.10269140030946061,0.027560691128794522,0.06978738211022692,0.9026493847627468,1180.0
2021-03-27,0.10365891412466839,0.02728321175950481,0.06986813107869141,0.9028457283377542,1140.0
2021-03-28,0.10462642793987617,0.027005732390215097,0.0699488800471559,0.9030420719127615,1100.0
2021-03-29,0.10559394175508395,0.026728253020925387,0.07002962901562039,0.9032384154877688,1060.0
2021-03-30,0.10656145557029173,0.026450773651635673,0.07011037798408487,0.9034347590627763,1020.0
2021-03-31,0.10752896938549951,0.02617329428234596,0.07019112695254937,0.9036311026377837,980.0
2021-04-01,0.10849648320070729,0.02589581491305625,0.07027187592101385,0.903827446212791,940.0
2021-04-02,0.10946399701591507,0.025618335543766538,0.07035262488947834,0.9040237897877983,900.0
2021-04-03,0.11043151083112285,0.025340856174476824,0.07043337385794282,0.9042201333628057,860.0
2021-04-04,0.11139902464633063,0.02506337680518711,0.07051412282640732,0.9044164769378131,820.0
2021-04-05,0.1123665384615384,0.0247858974358974,0.0705948717948718,0.9046128205128204,780.0
2021-04-06,0.1043540930979133,0.0283892455858747,0.0701123595505618,0.9014911717495988,1246.0
2021-04-07,0.0818197984161267,0.0343974082073434,0.0650215982721382,0.9005817134629229,1389.0
2021-04-08,0.08133604743083,0.0325509881422924,0.0652071146245059,0.9022411067193676,1265.0
2021-04-09,0.0936187643020595,0.031626239511823,0.0680816170861937,0.9002890922959573,1311.0
2021-04-10,0.1217500615763546,0.0272567733990147,0.0756945812807881,0.8970480295566503,1624.0
2021-04-11,0.1121619537275064,0.0254460154241645,0.0729010282776349,0.901646529562982,778.0
2021-04-12,0.0887140957446808,0.0331303191489361,0.0675797872340425,0.8992885638297872,752.0
2021-04-13,0.11939977217096587,0.03282195443419312,0.07470188288457912,0.8924697891169271,646.8
2021-04-14,0.15008544859725095,0.03251358971945014,0.08182397853511574,0.885651014404067,541.6
2021-04-15,0.18077112502353604,0.032205225004707155,0.08894607418565235,0.8788322396912068,436.4
2021-04-16,0.2114568014498211,0.03189686028996418,0.09606816983618897,0.8720134649783468,331.2
2021-04-17,0.2421424778761062,0.0315884955752212,0.1031902654867256,0.8651946902654867,226.0
2021-04-18,0.1140953263037902,0.038312909660872,0.0712376745511541,0.8904408663436876,3509.0
2021-04-19,0.1220546869824445,0.0332931434249751,0.0661374627360053,0.9005644253063929,3019.0
2021-04-20,0.1241906230529595,0.0308922118380062,0.0648850467289719,0.9042121495327105,3210.0
2021-04-21,0.1160803693774203,0.0320598748882931,0.0662180518319928,0.9017182007745012,3357.0
2021-04-22,0.0987971405665419,0.0353981827899519,0.0656338856226616,0.8989583110636024,3742.0
2021-04-23,0.1129953367875647,0.0372310409797456,0.0694300518134715,0.8933337258596326,4246.0
2021-04-24,0.1433637955182072,0.0365294117647058,0.0735553221288515,0.889907212885154,2856.0
2021-04-25,0.1438241991690273,0.03623394881865097,0.0736028844344684,0.8901551933456154,2833.2580645161293
2021-04-26,0.14428460281984742,0.03593848587259614,0.07365044674008529,0.8904031738060769,2810.516129032258
2021-04-27,0.14474500647066754,0.035643022926541305,0.0736980090457022,0.8906511542665385,2787.7741935483873
2021-04-28,0.14520541012148766,0.03534755998048647,0.0737455713513191,0.890899134727,2765.032258064516
2021-04-29,0.14566581377230778,0.03505209703443164,0.07379313365693599,0.8911471151874615,2742.2903225806454
2021-04-30,0.1461262174231279,0.03475663408837681,0.07384069596255288,0.891395095647923,2719.548387096774
2021-05-01,0.14658662107394801,0.03446117114232198,0.07388825826816978,0.8916430761083846,2696.8064516129034
2021-05-02,0.1470470247247681,0.034165708196267144,0.07393582057378668,0.891891056568846,2674.064516129032
2021-05-03,0.14750742837558822,0.03387024525021231,0.07398338287940358,0.8921390370293075,2651.3225806451615
2021-05-04,0.14796783202640834,0.03357478230415748,0.07403094518502047,0.892387017489769,2628.5806451612902
2021-05-05,0.14842823567722846,0.033279319358102646,0.07407850749063737,0.8926349979502305,2605.8387096774195
2021-05-06,0.14888863932804858,0.03298385641204781,0.07412606979625426,0.8928829784106921,2583.0967741935483
2021-05-07,0.1493490429788687,0.03268839346599298,0.07417363210187117,0.8931309588711536,2560.3548387096776
2021-05-08,0.1498094466296888,0.03239293051993815,0.07422119440748806,0.893378939331615,2537.6129032258063
2021-05-09,0.15026985028050893,0.03209746757388332,0.07426875671310496,0.8936269197920765,2514.8709677419356
2021-05-10,0.15073025393132905,0.031802004627828485,0.07431631901872185,0.8938749002525381,2492.1290322580644
2021-05-11,0.15119065758214917,0.03150654168177365,0.07436388132433874,0.8941228807129996,2469.3870967741937
2021-05-12,0.1516510612329693,0.03121107873571882,0.07441144362995564,0.8943708611734611,2446.6451612903224
2021-05-13,0.1521114648837894,0.030915615789663987,0.07445900593557254,0.8946188416339226,2423.9032258064517
2021-05-14,0.15257186853460952,0.030620152843609156,0.07450656824118944,0.8948668220943842,2401.1612903225805
2021-05-15,0.15303227218542964,0.030324689897554324,0.07455413054680633,0.8951148025548457,2378.4193548387098
2021-05-16,0.15349267583624976,0.03002922695149949,0.07460169285242323,0.8953627830153071,2355.6774193548385
2021-05-17,0.15395307948706988,0.029733764005444658,0.07464925515804012,0.8956107634757686,2332.935483870968
2021-05-18,0.15441348313788997,0.029438301059389826,0.07469681746365703,0.8958587439362301,2310.1935483870966
2021-05-19,0.15487388678871009,0.02914283811333499,0.07474437976927392,0.8961067243966917,2287.451612903226
2021-05-20,0.1553342904395302,0.02884737516728016,0.07479194207489082,0.8963547048571532,2264.709677419355
2021-05-21,0.15579469409035032,0.02855191222122533,0.07483950438050771,0.8966026853176147,2241.967741935484
2021-05-22,0.15625509774117044,0.028256449275170493,0.0748870666861246,0.8968506657780762,2219.2258064516127
2021-05-23,0.15671550139199056,0.027960986329115665,0.07493462899174151,0.8970986462385377,2196.483870967742
2021-05-24,0.15717590504281068,0.02766552338306083,0.0749821912973584,0.8973466266989992,2173.741935483871
2021-05-25,0.1576363086936308,0.027370060437006,0.0750297536029753,0.8975946071594607,2151.0
2021-05-26,0.1199270979967514,0.0317994044396318,0.0704558743909041,0.8977382241472658,3694.0
2021-05-27,0.163586851628468,0.0266927020506634,0.0747391435464415,0.8985585042219542,3316.0
2021-05-28,0.1402515375153751,0.0350991389913899,0.0782954489544895,0.8865950799507996,4065.0
2021-05-29,0.1116449784172661,0.0331732374100719,0.0688762589928057,0.8979418705035971,3475.0
2021-05-30,0.11659802038491233,0.0334418663249551,0.07088073325811611,0.8956690930511846,3564.909090909091
2021-05-31,0.12155106235255857,0.033710495239838295,0.07288520752342655,0.8933963155987721,3654.818181818182
2021-06-01,0.12650410432020479,0.033979124154721485,0.07488968178873696,0.8911235381463597,3744.727272727273
2021-06-02,0.13145714628785102,0.03424775306960468,0.07689415605404738,0.8888507606939472,3834.6363636363635
2021-06-03,0.13641018825549725,0.03451638198448788,0.07889863031935782,0.8865779832415347,3924.5454545454545
2021-06-04,0.14136323022314348,0.034785010899371076,0.08090310458466823,0.8843052057891222,4014.4545454545455
2021-06-05,0.14631627219078971,0.035053639814254266,0.08290757884997865,0.8820324283367098,4104.363636363636
2021-06-06,0.15126931415843595,0.03532226872913746,0.08491205311528907,0.8797596508842973,4194.272727272727
2021-06-07,0.15622235612608218,0.03559089764402066,0.0869165273805995,0.8774868734318848,4284.181818181818
2021-06-08,0.1611753980937284,0.035859526558903856,0.08892100164590992,0.8752140959794723,4374.090909090909
2021-06-09,0.16612844006137464,0.036128155473787046,0.09092547591122035,0.8729413185270598,4464.0
2021-06-10,0.17108148202902088,0.03639678438867024,0.09292995017653077,0.8706685410746474,4553.909090909091
2021-06-11,0.1760345239966671,0.03666541330355344,0.09493442444184119,0.8683957636222349,4643.818181818182
2021-06-12,0.18098756596431334,0.03693404221843664,0.09693889870715161,0.8661229861698224,4733.727272727273
2021-06-13,0.18594060793195957,0.037202671133319834,0.09894337297246204,0.8638502087174099,4823.636363636364
2021-06-14,0.1908936498996058,0.037471300048203024,0.10094784723777246,0.8615774312649975,4913.545454545454
2021-06-15,0.19584669186725204,0.03773992896308622,0.1029523215030829,0.859304653812585,5003.454545454546
2021-06-16,0.20079973383489827,0.03800855787796942,0.10495679576839331,0.8570318763601725,5093.363636363636
2021-06-17,0.2057527758025445,0.038277186792852615,0.10696127003370373,0.85475909890776,5183.272727272727
2021-06-18,0.21070581777019073,0.03854581570773581,0.10896574429901415,0.8524863214553475,5273.181818181818
2021-06-19,0.21565885973783697,0.038814444622619,0.11097021856432457,0.8502135440029351,5363.090909090909
2021-06-20,0.2206119017054832,0.0390830735375022,0.112974692829635,0.8479407665505226,5453.0
2021-06-21,0.1915254215167548,0.0439113932980599,0.1105840564373897,0.8455028218694886,28350.0
2021-06-22,0.1534747250980644,0.0462207896598289,0.0989017748054787,0.8548744132210148,31102.0
2021-06-23,0.1593553210552513,0.046974962667994,0.1045540069686411,0.848469636635142,20090.0
2021-06-24,0.16371874201887082,0.045456542185903934,0.103937152660295,0.8506047514678647,19151.88888888889
2021-06-25,0.16808216298249032,0.043938121703813865,0.1033202983519489,0.8527398663005875,18213.777777777777
2021-06-26,0.17244558394610984,0.0424197012217238,0.1027034440436028,0.8548749811333103,17275.666666666668
2021-06-27,0.17680900490972934,0.040901280739633734,0.10208658973525671,0.8570100959660331,16337.555555555555
2021-06-28,0.18117242587334886,0.039382860257543666,0.1014697354269106,0.8591452107987559,15399.444444444445
2021-06-29,0.18553584683696836,0.0378644397754536,0.1008528811185645,0.8612803256314787,14461.333333333334
2021-06-30,0.18989926780058788,0.036346019293363535,0.1002360268102184,0.8634154404642015,13523.222222222223
2021-07-01,0.19426268876420738,0.034827598811273466,0.0996191725018723,0.8655505552969243,12585.111111111111
2021-07-02,0.1986261097278269,0.0333091783291834,0.0990023181935262,0.867685670129647,11647.0
2021-07-03,0.2625000370942813,0.0327008346213292,0.1222377125193199,0.845056630602782,16175.0
2021-07-04,0.2575369111424541,0.0287890691114245,0.1163722143864598,0.8548327926657264,14180.0
2021-07-05,0.2607188175498043,0.0299072851551089,0.120004264766022,0.8500836010983233,17117.0
2021-07-06,0.2611207745302667,0.030111107704036074,0.11994185380715716,0.8499423817333723,16444.5
2021-07-07,0.26152273151072913,0.03031493025296325,0.11987944284829233,0.8498011623684214,15772.0
2021-07-08,0.2619246884911915,0.030518752801890425,0.1198170318894275,0.8496599430034706,15099.5
2021-07-09,0.2623266454716539,0.0307225753508176,0.11975462093056266,0.8495187236385197,14427.0
2021-07-10,0.2627286024521163,0.030926397899744773,0.11969220997169783,0.8493775042735687,13754.5
2021-07-11,0.2631305594325787,0.031130220448671947,0.119629799012833,0.8492362849086178,13082.0
2021-07-12,0.2635325164130411,0.03133404299759912,0.11956738805396817,0.8490950655436669,12409.5
2021-07-13,0.2639344733935035,0.031537865546526295,0.11950497709510334,0.8489538461787159,11737.0
2021-07-14,0.2643364303739659,0.031741688095453476,0.1194425661362385,0.848812626813765,11064.5
2021-07-15,0.26473838735442834,0.03194551064438065,0.11938015517737367,0.8486714074488142,10392.0
2021-07-16,0.2651403443348907,0.03214933319330782,0.11931774421850884,0.8485301880838633,9719.5
2021-07-17,0.2655423013153531,0.032353155742235,0.119255333259644,0.8483889687189123,9047.0
2021-07-18,0.3899946706143598,0.0240737345555998,0.1631156408358481,0.8128067528326596,17563.0
2021-07-19,0.2971430092151255,0.0313817921830314,0.1385570914098083,0.8300577269357059,18882.0
2021-07-20,0.1952464126695001,0.0396342339607366,0.1059956992511637,0.854363387978142,19764.0
2021-07-21,0.2558513435843845,0.0292912219153541,0.1191771292080316,0.851525304172576,26794.0
2021-07-22,0.3124667210440456,0.0252547333036729,0.134172178555539,0.8405697760640664,20229.0
2021-07-23,0.2847167293494915,0.0270923526953614,0.1228892603426661,0.8500172726006407,21537.0
2021-07-24,0.274961647791364,0.0286532960339304,0.1206400758020123,0.8507070793665118,22163.0
2021-07-25,0.2283379296235679,0.0285702400436443,0.0970752864157119,0.8743484724495363,7332.0
2021-07-26,0.2013363023302397,0.0337243106096013,0.0987566268278026,0.8675180610269079,14977.0
2021-07-27,0.2446196563285834,0.0299867979882648,0.107389459346186,0.8626222757753562,9544.0
2021-07-28,0.2403711462076792,0.0277153395120105,0.1012457915642141,0.8710382069226404,10574.0
2021-07-29,0.4226898654215875,0.0162609859928591,0.1565574018126888,0.8271774237846746,14564.0
2021-07-30,0.2521306509243436,0.0291183004505204,0.1121767127543886,0.8587034721143391,25748.0
2021-07-31,0.24529061613155248,0.02905324989962408,0.10788267982355938,0.8630617267618027,20845.8
2021-08-01,0.23845058133876137,0.02898819934872776,0.10358864689273016,0.8674199814092663,15943.6
2021-08-02,0.23161054654597024,0.02892314879783144,0.09929461396190095,0.87177823605673,11041.400000000001
2021-08-03,0.22477051175317914,0.02885809824693512,0.09500058103107173,0.8761364907041936,6139.200000000001
2021-08-04,0.217930476960388,0.0287930476960388,0.0907065481002425,0.8804947453516573,1237.0
2021-08-05,0.2326191697955778,0.0256193158114309,0.0940692532332081,0.8803083020442221,9588.0
2021-08-06,0.2602308768338451,0.0228544012282497,0.094949164107813,0.8821914022517912,11724.0
2021-08-07,0.2447541304114298,0.0253035771833709,0.0962159200773445,0.8784787839724998,9309.0
2021-08-08,0.2757196448288553,0.0274353146853146,0.1203318457857931,0.8522300791313949,21736.0
2021-08-09,0.3401540039468217,0.0240658496053178,0.1299343581221437,0.845997611134192,38512.0
2021-08-10,0.3393383103003145,0.02391967548257356,0.13097933523721075,0.8450989712602948,32713.6
2021-08-11,0.33852261665380734,0.023773501359829318,0.1320243123522778,0.8442003313863976,26915.2
2021-08-12,0.3377069230073001,0.02362732723708508,0.1330692894673448,0.8433016915125003,21116.800000000003
2021-08-13,0.3368912293607929,0.02348115311434084,0.13411426658241185,0.8424030516386032,15318.400000000001
2021-08-14,0.3360755357142857,0.0233349789915966,0.1351592436974789,0.8415044117647059,9520.0
2021-08-15,0.2994153282924962,0.0264498947166921,0.1271584513782542,0.8463894525267993,20896.0
2021-08-16,0.3020483211946315,0.0242342082359946,0.1229958774220145,0.8527681278915303,21831.0
2021-08-17,0.3297282930631333,0.0244685564261393,0.1341570742913402,0.8413735898592937,24377.0
2021-08-18,0.3487517316330967,0.022552057672801,0.1388558542240255,0.8385913997971308,27604.0
2021-08-19,0.2719079757952683,0.0268385090557633,0.1164021515317056,0.856757868638904,23797.0
2021-08-20,0.2905114800723968,0.0249472906585897,0.1230357921176079,0.8520142946847412,27073.0
2021-08-21,0.2747095080154781,0.0257722498618021,0.1198131564400221,0.854410447761194,7236.0
2021-08-22,0.25492685184002656,0.02727467313398145,0.11505453885891576,0.8576680019752918,7124.0
2021-08-23,0.235144195664575,0.0287770964061608,0.1102959212778094,0.8609255561893897,7012.0
2021-08-24,0.298302951694689,0.0247433146517213,0.125072431278356,0.850183026421137,18735.0
2021-08-25,0.4270439253365636,0.0187235085207719,0.1668919692756655,0.8143869724417035,36323.0
2021-08-26,0.3415296271881638,0.0227284479601552,0.1391623086501135,0.8381075587782906,27306.0
2021-08-27,0.3363171288517871,0.0232138239379038,0.13769745581537474,0.8390871479427101,26593.333333333332
2021-08-28,0.3311046305154104,0.023699199915652402,0.136232602980636,0.8400667371071296,25880.666666666668
2021-08-29,0.3258921321790337,0.024184575893401002,0.13476775014589723,0.8410463262715492,25168.0
2021-08-30,0.320679633842657,0.0246699518711496,0.1333028973111585,0.8420259154359687,24455.333333333332
2021-08-31,0.3154671355062803,0.0251553278488982,0.13183804447641972,0.8430055046003883,23742.666666666668
2021-09-01,0.3102546371699036,0.0256407038266468,0.13037319164168099,0.8439850937648078,23030.0
2021-09-02,0.3050421388335269,0.0261260798043954,0.12890833880694222,0.8449646829292273,22317.333333333336
2021-09-03,0.29982964049715016,0.026611455782144,0.12744348597220348,0.8459442720936468,21604.666666666668
2021-09-04,0.29461714216077345,0.027096831759892602,0.1259786331374647,0.8469238612580663,20892.0
2021-09-05,0.28940464382439673,0.027582207737641203,0.12451378030272596,0.8479034504224858,20179.333333333336
2021-09-06,0.2841921454880201,0.028067583715389803,0.1230489274679872,0.8488830395869054,19466.666666666668
2021-09-07,0.27897964715164336,0.0285529596931384,0.12158407463324845,0.8498626287513249,18754.0
2021-09-08,0.27376714881526665,0.029038335670887,0.1201192217985097,0.8508422179157444,18041.333333333336
2021-09-09,0.26855465047888993,0.0295237116486356,0.11865436896377095,0.851821807080164,17328.666666666668
2021-09-10,0.2633421521425132,0.0300090876263842,0.1171895161290322,0.8528013962445835,16616.0
2021-09-11,0.26418261389023817,0.029798037552946695,0.11721970842387718,0.8529821843846604,16636.184210526317
2021-09-12,0.26502307563796307,0.02958698747950919,0.11724990071872216,0.8531629725247375,16656.36842105263
2021-09-13,0.265863537385688,0.029375937406071684,0.11728009301356714,0.8533437606648144,16676.552631578947
2021-09-14,0.2667039991334129,0.02916488733263418,0.11731028530841212,0.8535245488048914,16696.736842105263
2021-09-15,0.26754446088113787,0.028953837259196674,0.11734047760325711,0.8537053369449684,16716.92105263158
2021-09-16,0.26838492262886277,0.02874278718575917,0.11737066989810209,0.8538861250850454,16737.105263157893
2021-09-17,0.2692253843765877,0.028531737112321664,0.11740086219294707,0.8540669132251223,16757.28947368421
2021-09-18,0.27006584612431267,0.02832068703888416,0.11743105448779205,0.8542477013651993,16777.473684210527
2021-09-19,0.27090630787203757,0.028109636965446654,0.11746124678263703,0.8544284895052763,16797.657894736843
2021-09-20,0.2717467696197625,0.02789858689200915,0.11749143907748201,0.8546092776453532,16817.842105263157
2021-09-21,0.2725872313674874,0.027687536818571643,0.11752163137232699,0.8547900657854302,16838.026315789473
2021-09-22,0.27342769311521237,0.027476486745134136,0.11755182366717197,0.8549708539255072,16858.21052631579
2021-09-23,0.2742681548629373,0.027265436671696633,0.11758201596201695,0.8551516420655841,16878.394736842107
2021-09-24,0.2751086166106622,0.027054386598259126,0.11761220825686193,0.8553324302056611,16898.57894736842
2021-09-25,0.27594907835838717,0.026843336524821623,0.11764240055170692,0.8555132183457381,16918.763157894737
2021-09-26,0.27678954010611206,0.026632286451384116,0.1176725928465519,0.8556940064858151,16938.947368421053
2021-09-27,0.277630001853837,0.026421236377946612,0.11770278514139688,0.855874794625892,16959.13157894737
2021-09-28,0.2784704636015619,0.026210186304509105,0.11773297743624186,0.856055582765969,16979.315789473683
2021-09-29,0.27931092534928686,0.0259991362310716,0.11776316973108684,0.856236370906046,16999.5
2021-09-30,0.2801513870970118,0.025788086157634095,0.11779336202593182,0.8564171590461229,17019.684210526317
2021-10-01,0.2809918488447367,0.025577036084196588,0.1178235543207768,0.8565979471862,17039.86842105263
2021-10-02,0.28183231059246167,0.025365986010759085,0.11785374661562178,0.8567787353262769,17060.052631578947
2021-10-03,0.28267277234018656,0.025154935937321578,0.11788393891046677,0.8569595234663538,17080.236842105263
2021-10-04,0.2835132340879115,0.024943885863884074,0.11791413120531176,0.8571403116064309,17100.42105263158
2021-10-05,0.2843536958356364,0.024732835790446567,0.11794432350015674,0.8573210997465078,17120.605263157893
2021-10-06,0.28519415758336136,0.02452178571700906,0.11797451579500172,0.8575018878865848,17140.78947368421
2021-10-07,0.2860346193310863,0.024310735643571557,0.1180047080898467,0.8576826760266618,17160.973684210527
2021-10-08,0.2868750810788112,0.024099685570134054,0.11803490038469168,0.8578634641667388,17181.157894736843
2021-10-09,0.28771554282653616,0.023888635496696547,0.11806509267953666,0.8580442523068157,17201.342105263157
2021-10-10,0.28855600457426106,0.02367758542325904,0.11809528497438164,0.8582250404468926,17221.526315789473
2021-10-11,0.289396466321986,0.023466535349821536,0.11812547726922662,0.8584058285869697,17241.71052631579
2021-10-12,0.2902369280697109,0.02325548527638403,0.1181556695640716,0.8585866167270466,17261.894736842107
2021-10-13,0.29107738981743586,0.023044435202946526,0.11818586185891658,0.8587674048671236,17282.07894736842
2021-10-14,0.2919178515651608,0.02283338512950902,0.11821605415376157,0.8589481930072006,17302.263157894737
2021-10-15,0.2927583133128857,0.022622335056071516,0.11824624644860655,0.8591289811472775,17322.447368421053
2021-10-16,0.29359877506061066,0.02241128498263401,0.11827643874345153,0.8593097692873545,17342.63157894737
2021-10-17,0.29443923680833556,0.022200234909196502,0.11830663103829651,0.8594905574274315,17362.815789473683
2021-10-18,0.2952796985560605,0.021989184835759,0.1183368233331415,0.8596713455675085,17383.0
2021-10-19,0.2731537486623161,0.0229215225465304,0.1158709318673017,0.8612040833455735,47657.0
2021-10-20,0.2553994562702452,0.0219801789295079,0.1071523985809039,0.8708648388091933,25932.0
2021-10-21,0.274513721175584,0.0254280331574981,0.1123549359457422,0.862210007535795,33175.0
2021-10-22,0.3278109661247247,0.0213048540505083,0.1337862062502928,0.8449082368926579,42686.0
2021-10-23,0.3347606213800261,0.0204634570959858,0.1327722387759884,0.8467565703572266,29869.0
2021-10-24,0.32620572772980483,0.021942093716672377,0.13115546678649026,0.8468994989591265,26313.75
2021-10-25,0.31765083407958355,0.02342073033735895,0.12953869479699215,0.8470424275610264,22758.5
2021-10-26,0.3090959404293623,0.024899366958045524,0.12792192280749404,0.8471853561629263,19203.25
2021-10-27,0.300541046779141,0.0263780035787321,0.1263051508179959,0.8473282847648262,15648.0
2021-10-28,0.2818703980099502,0.026150371331747,0.1191390511212055,0.8547094599466436,27738.0
2021-10-29,0.289315112615241,0.0232248414828645,0.1201074415528844,0.8566565137900183,25707.0
2021-10-30,0.2897360200386202,0.023199478373513934,0.1199480858015286,0.8568428875439636,24431.833333333332
2021-10-31,0.2901569274619994,0.023174115264163367,0.1197887300501728,0.8570292612979091,23156.666666666668
2021-11-01,0.2905778348853786,0.023148752154812803,0.11962937429881701,0.8572156350518545,21881.5
2021-11-02,0.2909987423087577,0.023123389045462236,0.1194700185474612,0.8574020088057999,20606.333333333332
2021-11-03,0.2914196497321369,0.02309802593611167,0.1193106627961054,0.8575883825597453,19331.166666666664
2021-11-04,0.2918405571555161,0.0230726628267611,0.1191513070447496,0.8577747563136907,18056.0
2021-11-05,0.2880819484350458,0.0231217867678044,0.1187469639505037,0.8581305213960081,26103.0
2021-11-06,0.3103170302908032,0.0193044931838487,0.1215303916765138,0.8591707640430009,34697.0
2021-11-07,0.29928835647904406,0.020724486831682258,0.1191567098211892,0.8601215078849226,30689.4
2021-11-08,0.28825968266728497,0.02214448047951582,0.11678302796586461,0.8610722517268442,26681.8
2021-11-09,0.2772310088555258,0.02356447412734938,0.11440934611054,0.8620229955687659,22674.2
2021-11-10,0.2662023350437667,0.024984467775182942,0.11203566425521541,0.8629737394106876,18666.6
2021-11-11,0.2551736612320076,0.0264044614230165,0.1096619823998908,0.8639244832526093,14659.0
2021-11-12,0.2855625257192971,0.027016527810571,0.1193750463790602,0.8536196242452861,29647.0
2021-11-13,0.27431388227621173,0.027708185209550616,0.11663270500850773,0.855668479448888,29134.0
2021-11-14,0.26306523883312644,0.028399842608530235,0.11389036363795527,0.85771733465249,28621.0
